sample_id,POINT_X,POINT_Y,observed_class,split,model,predicted_probability,predicted_class
6681,298462.074,2531454.033,1,train,Random Forest,0.6420933309341834,1
6682,290691.8523,2551482.245,0,train,Random Forest,0.21000079234563732,0
6683,319866.9415,2508457.393,0,train,Random Forest,0.2612433535152093,0
6684,319354.8274,2542449.459,0,train,Random Forest,0.5698311039242326,1
6685,310714.8772,2530830.884,0,train,Random Forest,0.46182873997804896,0
6686,306496.1895,2513962.44,0,train,Random Forest,0.6026442336422712,1
6687,319223.2376,2525903.443,1,validation,Random Forest,0.29009426566492497,0
6688,291685.2874,2558953.512,0,validation,Random Forest,0.41518280593268453,0
6689,298806.6235,2554190.214,1,train,Random Forest,0.889385943619511,1
6690,289491.3254,2552466.421,0,train,Random Forest,0.18828409191456227,0
6691,305718.2427,2500587.994,0,train,Random Forest,0.6348878905639402,1
6692,289849.1161,2547922.307,0,train,Random Forest,0.2638024526727229,0
6693,293932.5611,2526857.603,0,train,Random Forest,0.3602876494762558,0
6694,295305.0875,2551711.89,0,train,Random Forest,0.1488089028652006,0
6695,318753.165,2527320.696,0,train,Random Forest,0.2771406127671476,0
6696,289238.5891,2550395.007,0,train,Random Forest,0.20880320831183294,0
6697,301396.6975,2517882.956,0,train,Random Forest,0.4898174354221198,0
6698,314496.1463,2500331.558,0,train,Random Forest,0.2837351181661668,0
6699,313906.0686,2527303.876,0,train,Random Forest,0.2995871111293323,0
6700,295204.7363,2536442.62,0,train,Random Forest,0.4324742090671479,0
6701,315872.4429,2551164.043,0,validation,Random Forest,0.45896078381343103,0
6702,292150.0318,2521385.262,0,train,Random Forest,0.4090399797835058,0
6703,310360.9894,2507598.313,0,train,Random Forest,0.3043524252441976,0
6704,307658.0755,2540163.433,0,train,Random Forest,0.368170529675073,0
6705,300205.0851,2523593.285,0,train,Random Forest,0.3988067028140259,0
6706,310938.1231,2544309.047,0,train,Random Forest,0.6789729774416093,1
6707,292246.3459,2530165.143,0,train,Random Forest,0.4270344292805987,0
6708,293657.0761,2546420.472,0,train,Random Forest,0.19682888378917865,0
6709,309653.391,2536378.855,0,train,Random Forest,0.5211092261719671,1
6710,302490.6722,2538162.581,1,train,Random Forest,0.8201533149594369,1
6711,297030.2024,2542155.81,0,train,Random Forest,0.34318129168062744,0
6712,293397.1187,2520932.89,0,train,Random Forest,0.38047082127292486,0
6713,295708.8752,2543893.947,1,train,Random Forest,0.5888629422199338,1
6714,317334.0742,2507360.054,0,validation,Random Forest,0.42604370641368694,0
6715,295525.8825,2554664.274,1,train,Random Forest,0.715540075477298,1
6716,307313.9204,2517485.722,0,train,Random Forest,0.32997619513205373,0
6717,299657.4435,2520403.365,0,train,Random Forest,0.3588022648301122,0
6718,304529.7037,2510593.752,0,train,Random Forest,0.5557931309021478,1
6719,304836.6269,2511392.084,0,train,Random Forest,0.6066786913704311,1
6720,302010.907,2520076.913,1,train,Random Forest,0.737025326759235,1
6721,304874.348,2543509.524,1,train,Random Forest,0.7576240287773741,1
6722,295505.4395,2537846.013,1,test,Random Forest,0.37234961251633114,0
6723,296318.0977,2514081.756,0,train,Random Forest,0.4426539474101453,0
6724,289755.21,2549985.529,0,train,Random Forest,0.32834621644929496,0
6725,303959.9068,2500335.438,1,train,Random Forest,0.8146338799000326,1
6726,313107.4442,2547296.648,0,train,Random Forest,0.44700988161749505,0
6727,301097.2809,2533138.104,0,train,Random Forest,0.29620313744579274,0
6728,315632.8549,2513260.14,0,train,Random Forest,0.415805306995891,0
6729,300393.7023,2519807.081,1,train,Random Forest,0.7312019926110781,1
6730,296375.7692,2544809.688,1,train,Random Forest,0.8496438353560504,1
6731,318306.3195,2514145.893,1,train,Random Forest,0.7596273251857446,1
6732,308723.8707,2527089.586,0,train,Random Forest,0.22855695949442567,0
6733,300189.6392,2537778.667,0,train,Random Forest,0.4226625061827687,0
6734,297589.8537,2513256.106,1,train,Random Forest,0.5920280098218885,1
6735,302134.7794,2518022.751,1,train,Random Forest,0.7804831159658829,1
6736,318528.9995,2551451.81,1,validation,Random Forest,0.4781854534468357,0
6737,318165.2977,2509426.595,0,validation,Random Forest,0.4143120677124623,0
6738,317187.9094,2505485.061,0,validation,Random Forest,0.48478084909239755,0
6739,302611.0938,2550460.146,1,train,Random Forest,0.7533631852486153,1
6740,316087.3204,2509216.825,0,validation,Random Forest,0.3593070027243683,0
6741,312118.9131,2527831.724,1,train,Random Forest,0.5409692774396416,1
6742,317646.8586,2533336.991,0,train,Random Forest,0.3811646942675776,0
6743,300484.8008,2510975.689,0,train,Random Forest,0.32379926810146004,0
6744,313910.7365,2508449.654,0,validation,Random Forest,0.539216451993463,1
6745,300348.3991,2515270.994,0,test,Random Forest,0.5275866127116228,1
6746,297249.4502,2534365.05,0,train,Random Forest,0.2925592834944155,0
6747,296709.3222,2527526.804,0,train,Random Forest,0.1911883619943982,0
6748,298299.1527,2555290.853,0,train,Random Forest,0.35087058519443043,0
6749,319912.2917,2535524.216,1,train,Random Forest,0.6979545869178431,1
6750,298741.0143,2503658.362,0,train,Random Forest,0.1721552263069327,0
6751,306931.9123,2528499.213,0,train,Random Forest,0.23073565303427146,0
6752,315712.1963,2530479.381,0,train,Random Forest,0.4645025299974057,0
6753,300226.6237,2523686.271,0,train,Random Forest,0.36980924291478295,0
6754,310017.767,2538263.793,0,train,Random Forest,0.4659820807008435,0
6755,301155.6909,2540318.794,0,train,Random Forest,0.3527987801445789,0
6756,303380.9893,2534748.049,0,train,Random Forest,0.2088089280153196,0
6757,288128.9974,2551672.548,0,train,Random Forest,0.10442629629378924,0
6758,297673.6199,2541500.401,1,test,Random Forest,0.517289784751245,1
6759,293491.7459,2551804.081,0,train,Random Forest,0.2568535831191711,0
6760,303005.2026,2524828.587,0,train,Random Forest,0.2932552675549326,0
6761,317774.0495,2519286.34,0,train,Random Forest,0.3334404014137929,0
6762,315602.5636,2545245.632,0,train,Random Forest,0.4717527574546304,0
6763,300082.2553,2525732.549,0,train,Random Forest,0.35021113792847736,0
6764,297645.1727,2546202.786,0,train,Random Forest,0.28591407654254114,0
6765,307038.8411,2521696.807,0,train,Random Forest,0.3102012364459785,0
6766,301927.6211,2516670.377,0,test,Random Forest,0.632277961695803,1
6767,300864.1959,2514609.632,0,test,Random Forest,0.48753539230871146,0
6768,319309.0843,2502307.503,0,train,Random Forest,0.2993111193767731,0
6769,298121.2168,2525968.317,0,train,Random Forest,0.2229043922324337,0
6770,315172.2076,2524008.74,0,test,Random Forest,0.4733902183141847,0
6771,284901.8813,2546597.877,1,test,Random Forest,0.7549936122300789,1
6772,309806.8258,2543683.856,0,train,Random Forest,0.34741694681597346,0
6773,302946.2158,2518771.948,0,train,Random Forest,0.4908100866420237,0
6774,313430.4635,2541589.78,0,train,Random Forest,0.2658548415518639,0
6775,294713.1472,2552775.307,0,train,Random Forest,0.18234006701601774,0
6776,311389.1181,2553705.687,0,validation,Random Forest,0.6908633374893621,1
6777,294804.1782,2526425.821,0,train,Random Forest,0.23663899107841027,0
6778,310476.7082,2516637.568,0,train,Random Forest,0.49185672100424604,0
6779,301528.6565,2552717.869,0,train,Random Forest,0.43338181388265345,0
6780,288433.112,2544058.958,0,test,Random Forest,0.27563297121506136,0
6781,317471.1003,2545238.154,0,train,Random Forest,0.5174481706850318,1
6782,311867.2116,2516677.742,0,train,Random Forest,0.2537575562284579,0
6783,309074.8607,2550479.545,0,train,Random Forest,0.5934251289370724,1
6784,296568.2702,2539198.382,0,test,Random Forest,0.3794146871551714,0
6785,315341.565,2502161.965,0,validation,Random Forest,0.5539080579018355,1
6786,290434.0956,2519847.571,0,train,Random Forest,0.13572943547710015,0
6787,288954.2554,2529018.501,0,train,Random Forest,0.5602000366802847,1
6788,303051.8478,2535074.212,0,train,Random Forest,0.3490706515215684,0
6789,286993.2889,2551799.027,0,train,Random Forest,0.18434626974024443,0
6790,304079.4001,2511383.486,1,train,Random Forest,0.6727089937061151,1
6791,311315.4907,2512828.375,0,train,Random Forest,0.2838736050838786,0
6792,305332.9417,2525449.895,0,validation,Random Forest,0.28826645361518727,0
6793,304240.0085,2505448.082,0,train,Random Forest,0.3327682137888587,0
6794,297451.0954,2547916.411,0,train,Random Forest,0.2902046934345083,0
6795,291541.2155,2552714.514,0,train,Random Forest,0.1400825967261681,0
6796,316452.6022,2529990.76,1,train,Random Forest,0.6883515346429754,1
6797,316099.8159,2541206.824,0,validation,Random Forest,0.5083436999941137,1
6798,295927.9043,2518124.023,0,test,Random Forest,0.54419495680104,1
6799,319507.2007,2536265.622,0,train,Random Forest,0.29082057185109333,0
6800,295467.6536,2531008.491,0,train,Random Forest,0.24779013566775177,0
6801,306138.3977,2526530.551,0,validation,Random Forest,0.29746446725557274,0
6802,306638.7338,2512717.407,0,train,Random Forest,0.6547333825780468,1
6803,296397.8301,2529250.379,0,train,Random Forest,0.6233394988516737,1
6804,298660.7939,2536524.827,1,train,Random Forest,0.7923774118716295,1
6805,302694.8966,2520702.432,0,train,Random Forest,0.480907238049806,0
6806,299422.3636,2511177.142,0,train,Random Forest,0.5382702684941493,1
6807,311709.5035,2531118.062,0,train,Random Forest,0.38520242516456177,0
6808,317526.5321,2522028.453,0,test,Random Forest,0.3279699685037108,0
6809,309533.7848,2551606.438,1,train,Random Forest,0.8047619108889082,1
6810,319573.7174,2501803.434,0,train,Random Forest,0.33172758293315685,0
6811,302579.8648,2529772.985,0,train,Random Forest,0.3289837628234714,0
6812,301841.1387,2512169.922,1,test,Random Forest,0.3401592223771514,0
6813,305595.6239,2534198.062,0,train,Random Forest,0.30408696185282014,0
6814,299064.7057,2546448.989,1,train,Random Forest,0.7348262996441366,1
6815,293998.0401,2525579.355,1,train,Random Forest,0.6455549605534798,1
6816,293920.8591,2549863.305,0,train,Random Forest,0.4243272048892092,0
6817,293650.3092,2552761.681,1,train,Random Forest,0.6057275871391078,1
6818,313626.1693,2541595.235,1,validation,Random Forest,0.36011855104235135,0
6819,294491.0561,2550251.919,1,train,Random Forest,0.6412387580238281,1
6820,297659.6581,2498285.45,0,train,Random Forest,0.27674673248702447,0
6821,301807.4625,2521284.625,0,train,Random Forest,0.36364095806230884,0
6822,307178.8346,2538966.014,0,train,Random Forest,0.22091721616812843,0
6823,290309.0775,2546411.452,0,train,Random Forest,0.15780472126751885,0
6824,305340.56,2504400.856,1,train,Random Forest,0.8447841440581448,1
6825,314402.5602,2507311.93,1,validation,Random Forest,0.467874454957288,0
6826,290049.7248,2521543.467,1,train,Random Forest,0.6750783361180458,1
6827,303911.6663,2499700.796,0,train,Random Forest,0.30893750817842686,0
6828,307221.685,2501771.54,0,train,Random Forest,0.5627136281893993,1
6829,295265.0427,2525556.458,1,train,Random Forest,0.798764651624009,1
6830,318195.8756,2518792.431,1,train,Random Forest,0.740788879647768,1
6831,308334.0812,2531806.239,0,train,Random Forest,0.3211024820485135,0
6832,301066.4511,2512316.243,0,test,Random Forest,0.44419095212430115,0
6833,305963.0923,2552244.561,0,validation,Random Forest,0.33549082543070746,0
6834,310325.4819,2517820.554,0,train,Random Forest,0.3118637150916233,0
6835,319596.0717,2547498.833,0,validation,Random Forest,0.6745132202371085,1
6836,305232.4681,2521381.367,0,train,Random Forest,0.3076577867773744,0
6837,291738.617,2519775.138,1,train,Random Forest,0.625975912383244,1
6838,305114.7607,2516658.718,0,train,Random Forest,0.2660253016162003,0
6839,313931.0853,2544646.983,1,train,Random Forest,0.7368329408001922,1
6840,300131.3101,2528249.021,0,train,Random Forest,0.21982785936717653,0
6841,292266.6743,2552674.359,0,train,Random Forest,0.21845377619845494,0
6842,307225.3432,2529724.024,0,train,Random Forest,0.3323222083741202,0
6843,317965.5447,2538209.313,0,validation,Random Forest,0.7075489326452381,1
6844,310992.0328,2546800.499,0,train,Random Forest,0.29911020050097115,0
6845,308195.0634,2541449.537,0,train,Random Forest,0.3029820010353635,0
6846,314706.7902,2509485.665,1,validation,Random Forest,0.545058290104305,1
6847,319503.1713,2550050.59,0,validation,Random Forest,0.3223548848317723,0
6848,298464.6714,2545898.656,0,train,Random Forest,0.2170425994611558,0
6849,293572.0697,2519219.531,0,train,Random Forest,0.46254214514699243,0
6850,316823.8273,2501580.742,0,train,Random Forest,0.29666978676703165,0
6851,303323.3788,2510459.216,0,train,Random Forest,0.3544308358297526,0
6852,307873.9428,2507329.008,0,train,Random Forest,0.655596637804056,1
6853,288477.9265,2521131.688,0,test,Random Forest,0.3620375721426193,0
6854,296044.4462,2506581.735,0,train,Random Forest,0.5442333597119408,1
6855,298863.1947,2536271.512,0,train,Random Forest,0.2811448368169868,0
6856,314416.122,2508343.586,1,validation,Random Forest,0.5162462184285861,1
6857,315109.8841,2543625.07,0,train,Random Forest,0.4977209270282472,0
6858,301885.5561,2505173.706,0,train,Random Forest,0.5049435763306334,0
6859,311234.5901,2542898.362,0,train,Random Forest,0.26129788626155054,0
6860,311259.1803,2550968.613,0,train,Random Forest,0.3036987023463563,0
6861,302079.3563,2517463.391,0,train,Random Forest,0.5501395626235722,1
6862,299588.6707,2526479.017,0,train,Random Forest,0.318693412048124,0
6863,293049.1001,2522212.023,0,train,Random Forest,0.1726167729262448,0
6864,312577.7601,2506520.376,0,train,Random Forest,0.4114606042294701,0
6865,300136.3795,2511049.633,0,train,Random Forest,0.313706579578704,0
6866,290900.1459,2551519.06,1,train,Random Forest,0.5594843218769602,1
6867,301982.8782,2534719.208,0,train,Random Forest,0.2771294195481946,0
6868,297778.1413,2531184.529,0,train,Random Forest,0.4748862985136224,0
6869,306325.8106,2512488.57,0,train,Random Forest,0.6803695070485826,1
6870,286810.3466,2522524.554,1,train,Random Forest,0.7031507971299904,1
6871,311641.0741,2532660.655,0,train,Random Forest,0.36307922353512484,0
6872,318017.2631,2519513.99,1,train,Random Forest,0.6126616592595109,1
6873,299799.4456,2505829.062,0,train,Random Forest,0.3139060794460957,0
6874,302480.4982,2502544.441,1,train,Random Forest,0.6259633088057347,1
6875,312825.1592,2536231.676,0,train,Random Forest,0.46714504392047473,0
6876,292244.533,2553915.437,0,train,Random Forest,0.3562550865300601,0
6877,319800.7863,2499575.619,1,train,Random Forest,0.7439224486910706,1
6878,296518.0914,2509102.397,0,train,Random Forest,0.23904646099912832,0
6879,298356.2352,2546599.947,0,train,Random Forest,0.22810548044038625,0
6880,288452.794,2553167.718,0,train,Random Forest,0.19951651311577445,0
6881,295179.8679,2533966.382,0,train,Random Forest,0.2010474610688644,0
6882,293848.9655,2524359.198,0,train,Random Forest,0.2007850542648861,0
6883,293294.4407,2521414.122,0,train,Random Forest,0.5162884580231197,1
6884,300165.1885,2533559.773,1,train,Random Forest,0.8275621928109883,1
6885,299022.4905,2553939.433,1,train,Random Forest,0.8237655344470588,1
6886,310307.2952,2550988.913,1,train,Random Forest,0.7630963790316587,1
6887,309322.7798,2536883.301,1,train,Random Forest,0.6673952165672036,1
6888,291202.045,2522463.246,0,train,Random Forest,0.4154004692529623,0
6889,294647.9512,2533263.602,0,train,Random Forest,0.3432603757187886,0
6890,300410.2909,2541353.028,0,train,Random Forest,0.24945165644114012,0
6891,316554.3748,2508246.202,0,validation,Random Forest,0.3315648306798398,0
6892,306221.7552,2543279.225,1,train,Random Forest,0.8194134077723606,1
6893,309582.3511,2553144.584,0,validation,Random Forest,0.5993528041279717,1
6894,294659.4796,2556121.042,1,train,Random Forest,0.7754816575897895,1
6895,303321.5925,2520681.689,0,train,Random Forest,0.32982291744702275,0
6896,294898.4125,2534287.638,1,train,Random Forest,0.6689807458819318,1
6897,302807.6063,2538585.146,0,train,Random Forest,0.45854423668852823,0
6898,285135.8773,2547257.374,0,train,Random Forest,0.13742363157030876,0
6899,301669.3951,2511307.636,0,train,Random Forest,0.3394924125652283,0
6900,299168.9113,2539977.858,0,train,Random Forest,0.2208761999110402,0
6901,318114.2749,2526379.666,0,test,Random Forest,0.33292326226673197,0
6902,294172.1456,2538470.913,0,test,Random Forest,0.36127895485047745,0
6903,293453.1457,2514164.339,0,train,Random Forest,0.34065473645082184,0
6904,318739.0892,2521379.294,0,validation,Random Forest,0.4234218455911359,0
6905,308496.0844,2511340.336,1,train,Random Forest,0.6621868623916426,1
6906,311032.7644,2509318.145,1,train,Random Forest,0.6971399221007243,1
6907,295878.8827,2533303.608,0,train,Random Forest,0.31415115109227465,0
6908,297829.3448,2529491.501,0,train,Random Forest,0.28536325156136483,0
6909,307495.4069,2505092.392,0,train,Random Forest,0.23231179342357677,0
6910,307862.0427,2524711.032,0,validation,Random Forest,0.28026884431965976,0
6911,310019.7804,2537688.915,0,train,Random Forest,0.4622987413646719,0
6912,311098.1396,2511153.976,0,train,Random Forest,0.295515759974803,0
6913,291166.22,2553666.649,0,train,Random Forest,0.25692343285360647,0
